year,utility_id_irp,technology_chart,capacity_mw,net_generation_mwh,emissions_co2
2005,40211,Purchases,0.0,0.0,0.0
2005,40211,Unspecified,9.600000000000001,0.0,0.0
2005,40229,Gas,1397.2,0.0,0.0
2005,40229,Nuclear,227.2904,0.0,0.0
2005,40229,Oil,20.0,0.0,0.0
2005,40229,Purchases,0.0,0.0,0.0
2005,40230,Coal,603.8133,23891.694463071035,0.02307853255467623
2005,40230,Purchases,0.0,7114.82047812061,0.006993260857923721
2005,4110,Demand Response/ Demand-Side Management,1307.0,0.0,0.0
2005,4110,Purchases,0.0,80614349.12884818,47.7312592142115
2005,4176,Demand Response/ Demand-Side Management,410.0,1805902.8648554976,0.0
2005,4176,Purchases,0.0,25003296.66447274,10.805364724521528
2005,4226,Demand Response/ Demand-Side Management,141.0,5148.0,0.0
2005,4226,Gas,360.0,0.0,0.0
2005,4226,Oil,459.2,2261679.997,1.4721923284266931
2005,4226,Purchases,0.0,29055402.0,7.718088758192756
2005,4247,Hydro,28.4,128833.77005533353,0.0
2005,4247,Purchases,0.0,1320587.5223982295,1.2863764053112225
2005,4254,Coal,2996.4301,17402887.72510029,16.73672509978792
2005,4254,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,4254,Gas,1986.3,753901.6049699319,0.5321403913924735
2005,4254,Hydro,131.7,346100.20417060656,0.0
2005,4254,Nuclear,811.8,5937823.535576955,0.0
2005,4254,Oil,18.6,22.34409520198396,4.664991735054001e-05
2005,4254,Pumped Storage,1009.1880000000001,-504246.26609489403,0.0
2005,4254,Purchases,0.0,12865583.44003784,6.865185554876325
2005,44372,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,44372,Purchases,0.0,0.0,0.0
2005,4922,Coal,3093.4201,10889243.61906241,10.07370615612492
2005,4922,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,4922,Gas,434.1,4480.27080666804,0.0036074801977231227
2005,4922,Oil,87.647,422.0634144068767,0.00033653312603919283
2005,4922,Purchases,0.0,1075476.7388559673,0.8143408514792825
2005,5027,Coal,104.0832,739692.9717313335,0.6530208946527376
2005,5027,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,5027,Oil,0.3330000000000001,41.594507701602474,3.135257595339986e-05
2005,5027,Purchases,0.0,13322669.645196984,8.391202931302029
2005,5109,Coal,7008.4905,31681387.876064304,30.473416470588344
2005,5109,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,5109,Gas,1148.1999999999998,331524.43447411305,0.2372350575726556
2005,5109,Nuclear,1217.0,7437420.963247933,0.0
2005,5109,Oil,1160.5,565683.7510428594,0.4179067497376808
2005,5109,Pumped Storage,969.6120000000001,-460398.5236081613,0.0
2005,5109,Purchases,0.0,5416490.590440074,3.8226404263738765
2005,5416,Coal,7573.1,42277792.55425633,37.44747956020435
2005,5416,Demand Response/ Demand-Side Management,781.0,0.0,0.0
2005,5416,Gas,3193.725,71678.49093216953,0.08761080985636091
2005,5416,Hydro,1118.1,2109176.38935163,0.0
2005,5416,Nuclear,5408.575,36806562.261899345,0.0
2005,5416,Pumped Storage,1677.2,-779018.9288657344,0.0
2005,5416,Purchases,0.0,2367941.575967209,0.49005356668442174
2005,54710,RICE,8.4,0.0,0.0
2005,5487,Demand Response/ Demand-Side Management,33.0,0.0,0.0
2005,5487,Purchases,0.0,7343525.4436028255,4.343359611607985
2005,54913,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,55729,Demand Response/ Demand-Side Management,29.0,0.0,0.0
2005,55729,Purchases,0.0,0.0,0.0
2005,55937,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,56146,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,5701,Coal,114.53400000000002,646019.1393865042,0.6354169227637418
2005,5701,Demand Response/ Demand-Side Management,2.9999999999999996,11796.418199748401,0.0
2005,5701,Gas,1075.408,2708136.4904833427,1.4858636207590816
2005,5701,Nuclear,665.0694,3342654.430714455,0.0
2005,5701,Oil,1.8,0.0,0.0
2005,5701,Purchases,0.0,1031648.8266448346,0.5652208524833098
2005,5701,Wind,1.3,865.6718289738924,0.0
2005,5860 and 26510 and 57222,Coal,406.12,2169485.542210071,2.3793096805880274
2005,5860 and 26510 and 57222,Demand Response/ Demand-Side Management,23.0,62403.91482786112,0.0
2005,5860 and 26510 and 57222,Gas,858.0,1112623.1246062855,0.4686866189457102
2005,5860 and 26510 and 57222,Hydro,16.0,58215.78028600636,0.0
2005,5860 and 26510 and 57222,Purchases,0.0,2215513.408020582,2.000427688253445
2005,61576,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,6371,Hydro,192.0,0.0,0.0
2005,6374,Demand Response/ Demand-Side Management,7.0,27072.37312559103,0.0
2005,6374,Oil,1.13832,890.6514771501414,0.000733160087211353
2005,6374,Purchases,0.0,333349.65663979825,0.15582796001986388
2005,6452 and 7801,Coal,3655.574,20303018.9044959,19.826695668851073
2005,6452 and 7801,Demand Response/ Demand-Side Management,3443.0,4021986.9862712063,0.0
2005,6452 and 7801,Gas,13915.600000000002,47433931.13962799,20.193881641305403
2005,6452 and 7801,Nuclear,3093.435,20078825.564168915,0.0
2005,6452 and 7801,Oil,6210.9,16504889.030555688,12.259367277451927
2005,6452 and 7801,Purchases,0.0,19856384.903333876,11.038904708156082
2005,6452 and 7801,RICE,4.93638,25.764036940180585,1.5897173941432466e-05
2005,6452 and 7801,Unspecified,12.840000000000002,80218.14089577936,0.000601934124176534
2005,6452 and 7801,Wind,475.8,1079046.5045324578,0.0
2005,6455,Coal,2442.7,13932007.779595379,12.593458668559895
2005,6455,Demand Response/ Demand-Side Management,1337.0,836805.8433369617,0.0
2005,6455,Gas,3544.3,7581335.629797087,3.371476457039663
2005,6455,Nuclear,817.20912,5127482.353738483,0.00802413462082824
2005,6455,Oil,3352.8055000000004,6031662.46599478,4.7367575134342035
2005,6455,Purchases,0.0,8698253.481922079,4.074003416284802
2005,6458,Purchases,0.0,14430680.000000002,8.54431667762296
2005,7140,Coal,10813.678,52384037.063193455,47.81959970871948
2005,7140,Demand Response/ Demand-Side Management,413.0,215997.26912900512,0.0
2005,7140,Gas,2029.75442,1810502.2512142619,0.7135868902754134
2005,7140,Hydro,665.1,1698026.57574337,0.0
2005,7140,Nuclear,1922.8618000000001,12473847.262667747,0.0
2005,7140,Oil,1226.5425,73954.91187005665,0.0795625930326605
2005,7140,Pumped Storage,424.05642000000006,-145492.32535461173,0.0
2005,7140,Purchases,0.0,13988835.945803218,10.882586294461902
2005,733,Coal,6026.8,23518340.02543509,20.997444920061344
2005,733,Demand Response/ Demand-Side Management,148.0,55.60729814876657,0.0
2005,733,Gas,259.5,5099.372561005022,0.003350336085201418
2005,733,Hydro,524.0,741771.4149132351,0.0
2005,733,Pumped Storage,247.3,-361429.1058906699,0.0
2005,733,Purchases,0.0,11929054.808944428,7.5539728636852255
2005,7349,Demand Response/ Demand-Side Management,30.0,0.0,0.0
2005,7349,Purchases,0.0,0.0,0.0
2005,7601,Bioenergy,6.545,21970.694382969217,0.00015207547463497455
2005,7601,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,7601,Hydro,36.1,102958.3058669295,0.0
2005,7601,Oil,75.00936,12929.008681670484,0.012773291835373384
2005,7601,Purchases,0.0,1933486.0033779822,0.23611990739533978
2005,7601,Wind,6.000000000000001,9705.92076133347,0.0
2005,803,Coal,1930.932,7565649.301611375,7.554912631960839
2005,803,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,803,Gas,3656.2,3685642.9901819425,1.5494489251132837
2005,803,Hydro,0.0,0.0,0.0
2005,803,Nuclear,1224.9063,4294736.833506531,0.0
2005,803,Oil,77.69999999999999,248.60462022807923,0.00040302707250502746
2005,803,Purchases,0.0,13796582.276350794,8.466872101723695
2005,803,Solar,3.7,7703.110652257011,0.0
2005,814,Coal,1236.75,4858116.029775003,4.9651125833786205
2005,814,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,814,Gas,2299.0,189135.8523856752,0.1307896377438919
2005,814,Hydro,65.0,68828.81796913303,0.0
2005,814,Nuclear,1845.0,9693995.662817366,0.0
2005,814,Oil,5.8,0.0,0.0
2005,814,Purchases,0.0,7576342.157991561,3.7934821831505974
2005,8901,Demand Response/ Demand-Side Management,42.0,0.0,0.0
2005,9191,Coal,1093.18941,5999576.535067559,6.07370053194328
2005,9191,Demand Response/ Demand-Side Management,48.0,229678.79277385122,0.0
2005,9191,Gas,272.8,55241.181760085885,0.03312649717330788
2005,9191,Hydro,1706.8,5127028.199640055,0.0
2005,9191,Oil,5.0,4.1365529404088885,5.392784422453008e-06
2005,9191,Purchases,0.0,3064997.929339492,1.4606378668075328
2005,9269,Coal,1303.1999999999998,0.0,0.0
2005,9273,Coal,2872.5,15286508.749528725,15.071409600520438
2005,9273,Demand Response/ Demand-Side Management,139.0,140544.67538464098,0.0
2005,9273,Gas,430.3,83182.16588460104,0.06364410996255858
2005,9273,Oil,244.70000000000002,9940.5243419302,0.011476220545992217
2005,9273,Purchases,0.0,475668.42525340326,0.3591090047341006
2005,9324,Coal,1490.1,3477547.0754983076,3.2854555050386756
2005,9324,Demand Response/ Demand-Side Management,399.0,10978.685810792793,0.0
2005,9324,Hydro,22.6,41792.36012774645,0.0
2005,9324,Nuclear,2285.3,7901335.666379404,0.0
2005,9324,Purchases,0.0,5833822.915542656,4.629735989246038
2005,9417,Coal,1301.1,5479814.963045318,6.261014375523334
2005,9417,Demand Response/ Demand-Side Management,649.0,1027528.0589996764,0.0
2005,9417,Gas,925.5,1487640.7871840112,0.6540109007353756
2005,9417,Oil,409.40000000000003,87472.85528867804,0.10394995332082442
2005,9417,Purchases,0.0,3513921.4804825075,2.1699426366856636
2005,963,Coal,417.13599999999997,2125229.3689630795,2.0105129197762825
2005,963,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2005,963,Oil,185.12536,87425.88895362812,0.08119849133058167
2005,963,Purchases,0.0,6662727.42939895,8.484346149367262
2005,9726,Demand Response/ Demand-Side Management,211.0,471322.21428193897,0.0
2005,9726,Gas,76.8,32103.785111463058,0.0257598535774199
2005,9726,Pumped Storage,226.5,-112259.60509829775,0.0
2005,9726,Purchases,0.0,19671994.10529216,11.655732877004558
2006,10000,Coal,2455.5,11553247.449978614,11.637066777699319
2006,10000,Demand Response/ Demand-Side Management,54.99999999999999,3747.566957898282,0.0
2006,10000,Gas,932.0,429651.07489970996,0.23701921182088717
2006,10000,Nuclear,580.779,3352841.368357998,0.0
2006,10000,Oil,486.0,741.5788035580476,0.0037689063979251566
2006,10000,Purchases,0.0,356884.03627115453,0.314923003772252
2006,10000,Wind,100.0,80825.22311742387,0.0
2006,10005 and 22500,Coal,2019.0,8698223.23324467,9.059013178931679
2006,10005 and 22500,Demand Response/ Demand-Side Management,195.0,0.0,0.0
2006,10005 and 22500,Gas,2097.6,957177.1915022202,0.5278687866311617
2006,10005 and 22500,Nuclear,580.779,3186074.8139280523,0.0
2006,10005 and 22500,Oil,91.6,96.4507838057862,0.00015348071014084747
2006,10005 and 22500,Purchases,0.0,1827375.3925366139,1.9975170997592566
2006,10005 and 22500,Wind,1.176,299.0162456781306,0.0
2006,10171 and 11249,Coal,6235.235,24964744.927983765,24.670908342030167
2006,10171 and 11249,Demand Response/ Demand-Side Management,115.0,17101.838992822424,0.0
2006,10171 and 11249,Gas,2497.6,519928.62172498996,0.3353661063564811
2006,10171 and 11249,Hydro,108.2,205829.0540518222,0.0
2006,10171 and 11249,Oil,62.4,1351.0137113393448,0.0013018006528449466
2006,10171 and 11249,Purchases,0.0,7687666.936067607,7.347291574974615
2006,10331,Demand Response/ Demand-Side Management,4.0,8417.0,0.0
2006,10331,Purchases,0.0,2043883.9999999998,1.7967787133202606
2006,11118,Hydro,18.0,32919.17835140508,0.0
2006,11118,Purchases,0.0,191733.00377643938,0.08797181389532105
2006,11241,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,11241,Gas,5746.2,6862984.105537336,4.0186826408632035
2006,11241,Nuclear,1199.8,8502893.842615278,0.0
2006,11241,Purchases,0.0,13530284.263973527,9.975765379814431
2006,11479,Coal,402.56,1627400.211985281,1.7473294845288037
2006,11479,Demand Response/ Demand-Side Management,1.0,39312.99405037737,0.0
2006,11479,Gas,367.70000000000005,204695.94760771736,0.10973757917071418
2006,11479,Oil,54.0,747.217984249245,0.0006526946571890372
2006,11479,Purchases,0.0,1463143.1789240462,0.9201463378794039
2006,11479,Wind,11.0,18718.344926628677,0.0
2006,1167,Demand Response/ Demand-Side Management,389.0,638124.0,0.0
2006,1167,Purchases,0.0,21435462.0,18.14322700859099
2006,1179,Oil,20.0,348.36793590943296,0.0003055675187484251
2006,1179,Purchases,0.0,302859.4436212734,0.10702184901779248
2006,11804,Demand Response/ Demand-Side Management,366.0,2163812.0,0.0
2006,11804,Purchases,0.0,13865536.0,4.53129522948435
2006,12087,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,12087,Purchases,0.0,289686.00000000006,0.04602123964687958
2006,12199,Coal,277.5,1248927.6410505285,1.5056735155703018
2006,12199,Demand Response/ Demand-Side Management,28.0,0.0,0.0
2006,12199,Gas,117.0,6770.53300005662,0.00696112765020159
2006,12199,Oil,1.8,3.34760676087021,3.2155495945303405e-06
2006,12199,Purchases,0.0,764769.1335377016,0.7710724585337361
2006,12341,Coal,3024.3718,12287661.346107267,12.794163370197847
2006,12341,Demand Response/ Demand-Side Management,471.00000000000006,544185.3677864159,0.0
2006,12341,Gas,1498.1999999999998,590664.0439671326,0.26568198230221685
2006,12341,Hydro,3.6,16585.50646583948,0.0
2006,12341,Oil,56.0,-732.9995806987437,0.00048694135532483586
2006,12341,Purchases,0.0,8456791.722541312,4.966219455587703
2006,12341,Wind,459.5,758052.8007536693,0.0
2006,12390,Demand Response/ Demand-Side Management,43.0,5928.019498278038,0.0
2006,12390,Hydro,19.6,156037.4288642543,0.0
2006,12390,Purchases,0.0,14692770.679996772,7.7473777133308515
2006,12465,Nuclear,1235.25,0.0,0.0
2006,12524,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,12524,Gas,16.0,-229.4747180662936,0.00015728606364579404
2006,12524,Oil,4.0,-56.49967111356135,1.1111075276615773e-05
2006,12524,Purchases,0.0,1326154.1957975458,1.2529921718527315
2006,12524,RICE,15.5,146.02991918582006,0.00017956565765801254
2006,12647,Bioenergy,126.9,199399.79780877463,0.11632060097899993
2006,12647,Coal,1666.8545,7534419.763406732,8.184248197256421
2006,12647,Demand Response/ Demand-Side Management,153.0,654491.4359452788,0.0
2006,12647,Hydro,120.8,247242.69809551942,0.0
2006,12647,Oil,0.6400000000000001,0.0,0.0
2006,12647,Purchases,0.0,3046149.798866251,2.24590075954062
2006,12685,Coal,425.0,2526634.800923737,2.4790428090148584
2006,12685,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,12685,Gas,3239.2,3859976.7578336876,2.012105247588871
2006,12685,Oil,10.0,0.0,0.0
2006,12685,Purchases,0.0,8129856.147653134,3.775659197403822
2006,12686,Coal,1545.1799999999998,5498313.969695038,5.064886016508308
2006,12686,Demand Response/ Demand-Side Management,0.0,11132.070225973759,0.0
2006,12686,Gas,1855.8,2441075.8959756643,1.5896929970694598
2006,12686,Purchases,0.0,949925.3032244002,0.6244126769448645
2006,12698 and 56211,Coal,115.2,655844.85097708,0.6925999955383553
2006,12698 and 56211,Demand Response/ Demand-Side Management,0.0,98.27955847467781,0.0
2006,12698 and 56211,Purchases,0.0,5433148.312390279,4.057017809181628
2006,13032,Purchases,0.0,150937.46151633846,0.14757326149960873
2006,1307,Coal,2247.135,920497.8585298377,0.9526348650814901
2006,1307,Gas,216.0,2317.4724701490163,0.0012899463829496864
2006,1307,Oil,135.0,24.020492412837203,2.488923520184243e-05
2006,1307,Purchases,0.0,105784.95776528107,0.10190108463166213
2006,1307,Wind,5.2,672.7421554969148,0.0
2006,13206,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,13206,Purchases,0.0,124619.0,0.040115231025865464
2006,13214,Demand Response/ Demand-Side Management,124.0,636000.0,0.0
2006,13214,Purchases,0.0,7153738.000000001,1.8819248681259098
2006,13407,Coal,701.1909,4354319.530213931,4.368461528618328
2006,13407,Demand Response/ Demand-Side Management,98.0,302366.13491370383,0.0
2006,13407,Gas,2196.8,5496722.3217011895,2.3692725888591366
2006,13407,Purchases,0.0,10695161.060999192,6.167738800703514
2006,13433,Oil,76.02347999999999,0.0,0.0
2006,13433,Purchases,0.0,0.0,0.0
2006,13478,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,13478,Gas,959.2,574800.1207068576,0.3769653174534122
2006,13478,Oil,0.0,0.0,0.0
2006,13478,Purchases,0.0,3358037.724534971,1.1392038362010726
2006,13511,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,13511,Gas,7.0,398.76965092969266,0.00015896642780550038
2006,13511,Hydro,59.9,558324.2542620627,0.0
2006,13511,Oil,1.7,71.57330956311162,0.00014840193814618703
2006,13511,Purchases,0.0,10027300.235514581,2.950185928326241
2006,13573,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,13573,Purchases,0.0,17195058.312100645,1.5839041824921511
2006,13697,Hydro,0.0,0.0,0.0
2006,13697,Oil,5.6,-112.0,0.00011644842978608
2006,13697,Purchases,0.0,35306.0,0.020149443038004908
2006,13756,Coal,3086.9,14099471.933835898,14.741060709414414
2006,13756,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,13756,Gas,311.5,16695.935577804168,0.012911550522812515
2006,13756,Hydro,19.1,60473.3313270454,0.0
2006,13756,Purchases,0.0,3296354.221056562,2.4607025949728567
2006,13780,Demand Response/ Demand-Side Management,326.0,493068.33357024734,0.0
2006,13780,Purchases,0.0,5882380.822382696,3.402329658118953
2006,13781,Bioenergy,71.3,211396.60437837776,0.10301418781714587
2006,13781,Coal,3398.31,13693083.066441275,13.814598135746735
2006,13781,Demand Response/ Demand-Side Management,1873.0,2871714.587768628,0.0
2006,13781,Gas,1804.4,640740.837544011,0.3712074154196223
2006,13781,Hydro,249.9,456013.6142319059,0.0
2006,13781,Nuclear,1737.1,9243816.977239868,0.0
2006,13781,Oil,502.79999999999995,30655.36533593619,0.03341869411455054
2006,13781,Purchases,0.0,13454252.976443741,6.671386091462756
2006,13781,Unspecified,48.00000000000001,146734.54495121056,0.002439474475452557
2006,13809,Coal,207.256,1187435.0378049936,1.2187235637850566
2006,13809,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,13809,Gas,57.9,1464.573650931181,0.0017425633966846753
2006,13809,Oil,47.834,550.5342530057815,0.000970206826268301
2006,13809,Purchases,0.0,83105.93391030114,0.047559419708990344
2006,13809,RICE,12.600000000000001,12.378615818386212,0.0008346362465102617
2006,13815,Oil,26.1,-58.07681568640907,0.0005090725912484476
2006,13815,Purchases,0.0,187496.90654820096,0.13209254276426322
2006,13902,Coal,233.39999999999998,0.0,0.0
2006,13902,Demand Response/ Demand-Side Management,82.0,0.0,0.0
2006,13902,Hydro,0.0,0.0,0.0
2006,13902,Oil,4.7,0.0,0.0
2006,13902,Purchases,0.0,0.0,0.0
2006,13998,Coal,0.0,339514.3519352379,0.355878131462819
2006,13998,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2006,13998,Purchases,0.0,18887514.143698264,18.082754332701196
2006,14006,Coal,7890.2,19820737.78496044,18.07354653811942
2006,14006,Demand Response/ Demand-Side Management,324.0,25028.91558860051,0.0
2006,14006,Hydro,47.4,128568.6339341602,0.0
2006,14006,Purchases,0.0,3653194.1339668175,2.5522946303034817
2006,14015,Coal,1085.9999999999998,109787.00432169976,0.1038131523814451
2006,14015,Purchases,0.0,140222.1266746951,0.13923153015791415
2006,14063,Coal,2854.0,15552556.569796618,15.71453132953437
2006,14063,Demand Response/ Demand-Side Management,269.0,8418.755461966524,0.0
2006,14063,Gas,3612.04,5845861.199432073,3.3022288754590874
2006,14063,Purchases,0.0,3653173.7216703044,3.2178735323047314
2006,14063,Wind,120.0,2973.929841493602,0.0
2006,14154,Demand Response/ Demand-Side Management,0.0,0.0,0.0
